Brand_Name,Phone_Name,Link,Icon
miui,黑鯊 2 Pro,https://www.dcfever.com/phones/specification.php?id=2748,../icon/黑鯊 2 Pro.jpg
miui,小米 9T Pro,https://www.dcfever.com/phones/specification.php?id=2747,../icon/小米 9T Pro.jpg
miui,小米 A3,https://www.dcfever.com/phones/specification.php?id=2743,../icon/小米 A3.jpg
miui,小米 9T,https://www.dcfever.com/phones/specification.php?id=2735,../icon/小米 9T.jpg
miui,小米 Note 10 Lite,https://www.dcfever.com/phones/specification.php?id=2815,../icon/小米 Note 10 Lite.jpg
miui,小米 9,https://www.dcfever.com/phones/specification.php?id=2728,../icon/小米 9.jpg
miui,黑鯊 2,https://www.dcfever.com/phones/specification.php?id=2727,../icon/黑鯊 2.jpg
miui,紅米 Note 7,https://www.dcfever.com/phones/specification.php?id=2721,../icon/紅米 Note 7.jpg
miui,黑鯊手機 1,https://www.dcfever.com/phones/specification.php?id=2706,../icon/黑鯊手機 1.jpg
miui,小米 8 Pro,https://www.dcfever.com/phones/specification.php?id=2686,../icon/小米 8 Pro.jpg
miui,小米 8 Lite,https://www.dcfever.com/phones/specification.php?id=2687,../icon/小米 8 Lite.jpg
miui,小米 MIX 3,https://www.dcfever.com/phones/specification.php?id=2683,../icon/小米 MIX 3.jpg
miui,小米 8 屏幕指纹版,https://www.dcfever.com/phones/specification.php?id=2680,../icon/小米 8 屏幕指纹版.jpg
miui,小米8 青春版,https://www.dcfever.com/phones/specification.php?id=2681,../icon/小米8 青春版.jpg
miui,紅米 Note 6 Pro,https://www.dcfever.com/phones/specification.php?id=2679,../icon/紅米 Note 6 Pro.jpg
miui,小米 PocoPhone F1,https://www.dcfever.com/phones/specification.php?id=2665,../icon/小米 PocoPhone F1.jpg
miui,小米 A2,https://www.dcfever.com/phones/specification.php?id=2660,../icon/小米 A2.jpg
miui,小米 Max 3,https://www.dcfever.com/phones/specification.php?id=2659,../icon/小米 Max 3.jpg
miui,紅米 6,https://www.dcfever.com/phones/specification.php?id=2654,../icon/紅米 6.jpg
miui,小米 8,https://www.dcfever.com/phones/specification.php?id=2646,../icon/小米 8.jpg
miui,小米 8 透明探索版,https://www.dcfever.com/phones/specification.php?id=2647,../icon/小米 8 透明探索版.jpg
miui,小米 8SE,https://www.dcfever.com/phones/specification.php?id=2648,../icon/小米 8SE.jpg
miui,小米 MIX 2S,https://www.dcfever.com/phones/specification.php?id=2638,../icon/小米 MIX 2S.jpg
miui,紅米 5 Plus,https://www.dcfever.com/phones/specification.php?id=2618,../icon/紅米 5 Plus.jpg
miui,紅米 5,https://www.dcfever.com/phones/specification.php?id=2619,../icon/紅米 5.jpg
miui,小米 MIX 2,https://www.dcfever.com/phones/specification.php?id=2578,../icon/小米 MIX 2.jpg
miui,小米 A1,https://www.dcfever.com/phones/specification.php?id=2595,../icon/小米 A1.jpg
miui,小米 Max 2,https://www.dcfever.com/phones/specification.php?id=2550,../icon/小米 Max 2.jpg
miui,紅米 Note 4X,https://www.dcfever.com/phones/specification.php?id=2524,../icon/紅米 Note 4X.jpg
miui,小米 Note 2,https://www.dcfever.com/phones/specification.php?id=2494,../icon/小米 Note 2.jpg
miui,小米 MIX,https://www.dcfever.com/phones/specification.php?id=2495,../icon/小米 MIX.jpg
miui,紅米 Note 4,https://www.dcfever.com/phones/specification.php?id=2486,../icon/紅米 Note 4.jpg
miui,小米 5S,https://www.dcfever.com/phones/specification.php?id=2487,../icon/小米 5S.jpg
miui,小米 5S Plus,https://www.dcfever.com/phones/specification.php?id=2488,../icon/小米 5S Plus.jpg
miui,小米 6,https://www.dcfever.com/phones/specification.php?id=2542,../icon/小米 6.jpg
miui,紅米 Pro,https://www.dcfever.com/phones/specification.php?id=2474,../icon/紅米 Pro.jpg
miui,小米 Max,https://www.dcfever.com/phones/specification.php?id=2467,../icon/小米 Max.jpg
miui,小米 5,https://www.dcfever.com/phones/specification.php?id=2439,../icon/小米 5.jpg
miui,紅米 3,https://www.dcfever.com/phones/specification.php?id=2429,../icon/紅米 3.jpg
miui,紅米 Note 3,https://www.dcfever.com/phones/specification.php?id=2421,../icon/紅米 Note 3.jpg
miui,紅米 Note 2,https://www.dcfever.com/phones/specification.php?id=2390,../icon/紅米 Note 2.jpg
miui,紅米 2 加強版,https://www.dcfever.com/phones/specification.php?id=2386,../icon/紅米 2 加強版.jpg
miui,小米 Note,https://www.dcfever.com/phones/specification.php?id=2340,../icon/小米 Note.jpg
miui,小米 4i,https://www.dcfever.com/phones/specification.php?id=2371,../icon/小米 4i.jpg
miui,紅米 2A,https://www.dcfever.com/phones/specification.php?id=2359,../icon/紅米 2A.jpg
miui,紅米 2,https://www.dcfever.com/phones/specification.php?id=2336,../icon/紅米 2.jpg
miui,紅米 1S 4G,https://www.dcfever.com/phones/specification.php?id=2288,../icon/紅米 1S 4G.jpg
miui,紅米 Note 4G,https://www.dcfever.com/phones/specification.php?id=2286,../icon/紅米 Note 4G.jpg
miui,小米 4,https://www.dcfever.com/phones/specification.php?id=2281,../icon/小米 4.jpg
miui,紅米 Note,https://www.dcfever.com/phones/specification.php?id=2237,../icon/紅米 Note.jpg
miui,紅米 Note 國內版,https://www.dcfever.com/phones/specification.php?id=2238,../icon/紅米 Note 國內版.jpg
miui,紅米手機,https://www.dcfever.com/phones/specification.php?id=2205,../icon/紅米手機.jpg
miui,紅米 1S,https://www.dcfever.com/phones/specification.php?id=2264,../icon/紅米 1S.jpg
miui,小米 3,https://www.dcfever.com/phones/specification.php?id=2181,../icon/小米 3.jpg
miui,MIUI 小米 2,https://www.dcfever.com/phones/specification.php?id=2114,../icon/MIUI 小米 2.jpg
miui,MIUI 小米 2S,https://www.dcfever.com/phones/specification.php?id=2144,../icon/MIUI 小米 2S.jpg
miui,紅米 Note 5,https://www.dcfever.com/phones/specification.php?id=2653,../icon/紅米 Note 5.jpg
miui,小米 Poco F4,https://www.dcfever.com/phones/specification.php?id=2978,../icon/小米 Poco F4.jpg
